,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299,300,301,302,303,304,305,306,307,308,309,310,311,312,313,314,315,316,317,318,319,320,321,322,323,324,325,326,327,328,329,330,331,332,333,334,335,336,337,338,339,340,341,342,343,344,345,346,347,348,349,350,351,352,353,354,355,356,357,358,359,360,361,362,363
1118,5,8,18,9,27,27,11,18,14,11,11,16,3,23,6,5,26,11,2,2,27,7,7,28,10,5,6,28,23,25,5,7,27,26,20,17,11,27,3,5,14,28,27,28,28,5,18,10,5,8,13,27,20,26,26,8,11,20,6,27,27,6,27,13,8,19,24,29,28,8,24,14,22,5,6,9,22,25,5,5,27,22,5,5,18,29,5,6,6,27,7,27,28,26,8,24,7,12,17,25,13,13,27,11,27,9,9,27,25,11,5,28,25,8,10,10,15,27,22,6,19,25,8,27,29,29,21,14,11,16,14,27,2,5,4,22,14,17,27,27,27,25,19,27,12,11,6,21,14,5,5,5,27,3,11,19,8,20,22,28,20,27,19,5,5,27,15,15,19,28,19,27,23,11,17,27,29,15,16,9,3,12,9,16,20,27,13,21,21,28,27,27,3,9,9,6,10,5,5,10,16,18,6,27,5,16,27,29,24,10,6,29,17,28,27,10,13,9,14,16,3,3,19,25,25,25,29,7,5,14,19,19,5,11,21,15,27,6,24,8,21,14,29,14,14,27,15,28,3,27,5,14,27,19,5,28,16,9,19,9,16,27,19,19,9,16,15,25,12,25,5,5,10,27,9,29,8,29,25,11,10,25,25,29,15,22,19,25,14,24,5,9,10,7,13,24,16,19,3,14,14,19,5,5,5,3,5,28,3,3,27,19,27,27,21,27,28,5,19,19,22,5,8,20,10,9,20,9,19,19,24,16,19,19,26,25,3,6,5,5,7,19,19,6,9,18,3,19,9,7,7,24,7,27,18,9,6,27,26,9,10,27,24,9
1119,8,5,26,5,12,27,27,14,14,14,11,16,3,19,21,5,16,7,5,22,27,7,7,28,29,19,6,25,23,28,16,26,27,29,10,5,28,3,3,13,27,5,28,11,28,19,18,10,5,5,5,27,28,16,26,27,14,17,26,19,14,6,6,9,8,27,19,25,13,8,14,14,22,12,25,9,9,25,5,9,25,22,22,5,18,5,5,25,5,5,7,9,28,8,8,24,19,25,17,27,13,27,9,25,27,9,12,27,5,13,5,22,25,25,10,10,14,14,22,5,10,5,14,8,29,25,24,14,11,24,5,6,25,5,5,22,9,15,27,27,29,25,19,5,27,21,9,21,21,14,14,5,10,25,3,27,27,19,22,26,27,28,27,6,3,7,19,7,19,18,19,9,7,5,17,27,15,13,29,5,16,9,28,9,24,26,20,20,25,19,27,27,25,3,13,6,10,6,4,10,27,12,5,27,15,26,27,29,16,10,28,18,25,28,14,4,13,9,29,9,15,3,13,25,24,5,27,25,19,27,9,25,25,11,8,29,27,9,29,8,29,13,29,14,14,27,15,14,21,25,14,5,11,3,13,10,5,8,19,24,3,3,19,27,27,25,13,12,23,3,3,5,14,9,29,29,29,5,25,10,10,25,12,29,27,10,19,9,14,24,16,9,8,16,24,9,14,19,27,14,12,3,5,17,13,13,19,26,3,3,27,24,16,27,19,9,25,28,19,19,8,9,26,5,16,26,20,20,3,15,24,5,27,19,19,14,6,5,18,15,14,11,15,27,9,24,12,27,20,24,21,21,19,19,19,9,6,27,12,10,11,27,19,19
1120,8,8,29,29,27,27,27,2,14,14,28,16,19,12,16,5,28,11,11,10,19,20,15,25,26,19,28,25,29,5,28,26,27,26,5,17,29,3,27,13,6,5,27,28,26,27,12,10,5,5,5,4,28,16,19,8,27,17,9,19,6,6,20,17,26,15,27,6,19,5,29,6,12,13,29,5,9,22,5,9,25,5,5,9,18,5,6,19,19,27,7,9,25,7,26,9,16,20,17,14,27,13,28,25,27,13,11,16,4,21,19,22,25,4,10,14,2,9,5,19,2,16,14,8,9,29,27,10,11,21,16,25,25,5,27,22,5,17,27,27,27,21,9,27,9,4,29,11,25,14,14,14,21,3,27,5,29,22,22,8,14,19,19,8,20,29,19,27,13,19,9,3,7,25,14,14,29,13,26,6,5,16,12,13,13,21,20,20,25,19,27,5,24,27,19,5,5,22,9,9,14,18,5,5,5,9,27,29,19,10,6,7,17,28,14,15,26,9,29,7,21,3,13,28,24,5,11,25,24,25,6,25,25,11,8,21,27,20,24,8,29,11,20,14,10,5,15,7,9,15,9,3,6,3,5,20,5,19,3,24,19,3,19,25,13,25,16,25,25,3,14,5,16,9,3,29,13,29,25,10,3,25,11,5,27,19,9,9,19,24,5,10,12,28,24,20,13,19,11,14,14,5,9,15,13,5,19,9,12,3,9,27,27,9,9,9,9,28,19,19,9,5,22,5,13,19,20,11,14,27,24,24,28,19,19,26,25,27,5,27,18,28,15,3,9,18,28,27,27,19,3,20,27,9,19,9,5,25,8,15,11,27,24,19
1121,8,14,29,29,11,27,19,9,14,14,11,11,3,23,21,19,26,9,25,10,19,7,7,11,27,3,3,27,3,16,12,16,25,10,10,28,28,3,28,23,6,5,27,28,27,27,13,19,5,5,4,13,20,16,24,7,14,27,6,19,19,6,13,27,8,24,27,6,20,7,8,20,12,5,6,22,9,25,5,9,15,19,5,5,27,27,27,20,19,16,7,7,27,19,26,9,6,19,14,27,27,27,21,6,5,29,14,13,16,11,9,14,12,25,10,10,27,14,8,8,19,16,2,8,29,29,7,24,11,21,14,9,27,25,22,22,2,27,27,27,27,25,19,12,5,27,9,20,27,14,14,21,5,3,11,10,14,22,22,8,27,28,19,8,20,10,19,19,24,5,9,9,28,25,14,14,13,11,14,22,16,16,16,12,24,21,10,20,25,26,17,5,5,27,19,2,5,22,9,27,14,18,5,5,5,9,27,29,19,10,11,7,17,28,27,15,6,9,14,7,25,27,13,15,10,5,11,5,27,29,9,24,5,11,19,10,27,28,29,5,19,14,7,14,10,11,8,7,20,17,12,3,6,3,9,15,19,15,17,9,19,3,19,27,12,16,16,25,25,25,14,28,16,15,28,15,29,5,25,10,10,16,28,14,27,11,27,14,19,24,15,5,12,28,27,27,13,19,27,3,9,19,5,27,28,28,9,27,27,19,10,2,27,9,13,12,28,3,13,21,9,28,5,22,10,28,3,10,5,6,19,8,27,19,19,8,12,27,5,19,16,17,19,19,9,7,28,18,9,3,27,17,27,19,19,19,5,25,18,15,11,27,24,19
1122,8,8,29,9,3,27,25,3,14,14,26,5,19,6,13,21,16,25,13,5,19,3,7,5,27,27,16,25,29,19,12,26,15,20,14,28,29,28,27,27,29,3,28,14,27,13,12,7,5,11,5,4,16,20,19,8,22,3,26,19,8,13,11,5,8,27,5,24,3,5,15,6,12,15,22,5,15,5,25,19,27,5,10,14,22,10,27,27,20,6,7,7,11,19,26,9,5,7,12,15,27,27,20,21,27,23,5,13,27,11,8,22,22,19,10,21,29,14,8,22,19,27,2,8,9,29,20,13,11,16,9,11,27,5,14,22,12,27,28,28,25,25,19,5,24,6,19,10,21,14,14,29,21,25,27,11,27,22,22,22,5,26,19,8,24,24,6,27,19,16,9,28,7,25,5,20,24,27,11,11,16,5,5,12,13,21,10,20,16,11,14,21,24,27,19,2,5,22,27,4,14,18,5,5,5,11,27,29,16,10,5,9,12,28,27,27,6,28,11,29,3,3,5,2,10,27,11,5,27,19,9,28,5,19,12,15,13,3,5,27,27,27,25,9,11,18,8,12,12,23,17,6,25,3,9,20,17,17,9,9,15,3,19,19,19,18,13,25,25,3,27,28,29,27,19,15,14,29,28,9,20,3,26,14,27,11,19,9,9,26,19,18,18,14,27,17,27,19,24,27,19,19,9,27,28,12,9,9,28,3,13,19,27,9,15,21,28,28,29,21,9,5,18,5,13,12,20,11,5,19,19,8,9,19,26,19,6,27,27,27,5,19,6,15,19,18,18,27,27,9,25,27,27,15,19,19,25,27,15,15,5,28,24,16
1123,8,25,29,5,15,27,27,3,14,14,25,15,3,11,19,19,16,9,16,22,27,9,7,5,10,9,6,27,29,28,12,16,25,6,10,7,28,28,26,6,6,5,28,28,13,27,7,5,5,28,5,4,16,24,24,6,6,27,20,19,8,8,28,27,29,27,10,13,15,25,7,20,9,15,22,22,15,28,5,14,27,5,27,6,27,5,5,8,14,6,7,9,27,19,9,9,14,7,15,14,24,13,6,27,19,17,20,13,19,21,7,5,5,14,21,10,16,29,8,11,25,27,14,14,9,20,20,13,16,9,16,9,27,19,27,22,22,27,28,28,25,25,19,19,5,6,15,10,25,14,14,5,27,25,27,19,2,14,22,8,16,12,10,8,20,24,21,12,5,24,9,9,7,7,2,6,13,11,11,25,16,15,5,12,13,21,12,20,6,27,14,26,24,27,19,2,5,9,8,27,14,18,5,5,5,5,27,20,19,29,7,9,18,28,27,13,16,5,5,7,18,3,6,15,10,3,20,5,27,11,9,24,25,19,12,10,6,5,29,25,27,27,25,10,25,9,12,12,12,23,10,15,15,14,9,7,27,27,9,19,9,3,19,15,19,18,15,25,25,15,27,5,29,9,29,9,29,29,20,9,27,25,14,3,27,11,27,19,19,26,20,12,18,28,28,27,9,28,27,27,19,19,18,27,28,28,9,8,27,3,13,19,8,9,27,9,28,28,29,5,9,9,28,20,13,6,20,26,5,27,19,8,28,14,19,9,27,27,27,15,9,19,15,3,9,28,28,5,27,27,3,9,9,27,19,19,25,27,15,11,5,24,24,9
1124,8,25,29,27,15,27,5,3,14,5,5,15,19,19,5,21,9,9,28,6,17,15,7,5,8,27,6,12,7,12,12,26,27,28,10,16,26,28,13,29,6,5,27,19,27,27,3,5,5,5,5,28,16,24,6,7,7,28,3,26,8,8,13,11,26,15,13,15,20,5,15,15,15,15,27,27,15,25,29,5,13,5,5,9,11,27,19,6,3,19,14,27,27,19,9,16,13,27,19,14,24,26,21,11,27,5,12,5,8,10,7,12,12,25,15,14,23,11,12,27,25,5,5,5,9,20,4,16,19,24,8,3,27,19,27,15,25,10,29,27,25,25,19,6,6,21,8,27,21,25,14,19,27,11,3,14,14,29,8,8,8,10,10,17,20,24,21,9,19,9,9,29,24,28,2,29,6,5,11,5,16,19,12,24,13,26,10,13,10,25,11,5,24,27,20,2,5,11,9,9,14,18,5,21,5,11,27,29,9,5,7,7,12,28,27,16,16,5,5,7,24,3,6,15,10,3,23,5,27,13,19,19,11,19,11,10,6,5,5,25,27,27,25,10,25,11,12,12,3,23,20,15,27,17,9,9,19,3,6,3,19,19,19,15,15,25,13,25,12,25,12,5,29,9,29,9,27,9,4,4,4,11,14,5,27,19,27,5,19,9,6,18,27,27,17,19,17,28,17,27,19,19,18,27,13,12,19,27,27,14,25,19,19,11,21,12,13,28,29,19,9,9,27,12,10,10,6,11,6,27,19,26,19,28,15,9,5,18,9,7,9,7,9,19,9,9,28,5,16,9,3,3,27,27,13,27,8,19,15,11,5,24,12,3
1125,27,19,29,5,23,27,27,25,15,7,11,28,3,6,21,21,28,9,28,6,27,15,6,3,9,27,6,27,20,7,12,3,27,25,26,26,28,28,27,6,20,7,28,19,27,27,3,5,5,5,27,20,20,24,6,28,14,26,20,19,8,8,27,27,20,15,26,6,15,19,27,23,5,15,5,28,22,22,5,5,27,6,5,5,29,27,5,6,6,19,7,7,27,11,9,16,5,25,19,14,12,19,6,22,6,9,9,5,8,10,12,12,20,21,10,27,7,3,12,27,25,18,14,27,6,13,25,16,19,19,5,25,27,19,27,22,25,10,21,27,25,25,19,6,6,21,9,5,21,14,14,5,27,12,3,5,19,14,9,8,8,12,10,3,5,24,29,9,25,9,27,29,9,20,2,6,20,27,29,11,16,12,29,10,13,26,20,13,27,20,21,13,24,27,19,13,13,6,15,4,27,18,18,5,7,25,27,27,9,21,5,9,16,28,27,16,16,3,7,7,13,27,27,15,11,27,23,13,27,27,27,9,11,27,17,13,6,5,27,20,27,9,8,9,25,11,15,12,23,15,13,15,15,9,9,7,15,19,17,7,19,19,16,19,19,18,15,25,7,3,25,28,14,29,10,9,13,9,4,4,8,14,14,8,6,4,27,27,9,3,5,19,27,27,27,9,28,9,17,27,25,28,11,11,18,28,19,4,27,3,14,12,25,27,19,12,13,29,29,10,9,9,28,2,10,21,25,11,19,27,19,23,19,28,5,3,5,27,9,27,7,5,15,19,9,9,28,5,28,9,27,21,21,19,19,24,27,27,13,5,5,12,12,3
1126,8,19,5,5,27,27,8,8,14,14,14,21,3,26,13,21,27,3,28,6,27,7,17,5,3,27,16,9,9,13,19,26,27,20,9,17,28,26,27,20,16,7,28,19,28,27,7,5,5,5,27,16,16,29,6,8,14,4,7,19,8,6,19,27,14,15,24,19,15,5,15,9,15,15,5,27,28,18,28,14,18,18,5,14,27,27,5,27,9,3,7,21,27,29,9,16,5,5,14,14,7,6,21,11,21,9,10,2,27,6,7,12,12,27,13,9,7,8,12,27,19,5,5,21,14,6,11,19,5,19,8,13,13,10,27,22,25,29,25,25,25,22,19,27,27,4,27,8,21,14,14,27,27,15,3,5,19,14,9,8,8,10,26,17,27,12,29,9,22,10,29,23,9,20,12,6,20,5,29,5,28,3,29,16,14,26,20,13,29,20,11,5,3,27,5,28,27,9,17,17,29,18,5,6,16,27,27,27,9,27,27,27,24,28,27,13,16,26,3,7,27,27,27,15,2,27,23,15,12,13,13,13,11,5,26,25,6,5,3,25,27,17,5,19,25,11,12,12,26,19,15,17,15,17,7,15,27,6,17,18,19,19,19,16,15,18,15,25,18,3,21,5,16,14,18,9,9,9,4,10,29,14,14,5,15,4,27,27,9,3,6,14,27,27,19,19,9,9,9,6,18,17,15,7,18,12,19,9,27,11,20,12,25,27,27,12,28,29,29,22,8,9,28,14,10,6,19,14,6,27,19,26,28,5,5,6,5,20,22,27,19,5,9,9,19,27,12,19,27,27,27,21,27,27,19,16,25,27,15,5,12,28,12,19
1127,5,25,26,9,8,27,27,3,14,11,11,21,14,23,21,5,27,9,3,21,19,7,3,5,3,27,6,7,7,28,19,3,27,7,15,28,28,26,13,20,18,9,27,13,26,27,7,5,5,5,27,16,16,13,29,8,14,28,19,9,19,26,19,14,25,20,10,19,20,6,9,9,27,13,19,6,22,5,14,20,5,18,5,6,5,27,27,27,19,14,7,7,27,26,9,25,27,5,9,15,3,6,21,11,20,11,11,25,11,21,7,12,5,27,13,10,25,29,27,12,26,5,10,24,27,4,5,19,19,19,5,25,13,19,27,27,11,27,21,25,5,25,29,5,27,4,8,5,21,21,14,27,27,17,29,17,19,22,9,8,18,10,10,21,10,12,22,9,12,24,8,29,9,20,20,6,27,26,11,28,3,3,16,29,14,27,20,21,27,25,20,13,16,27,28,9,27,28,5,17,25,27,5,6,16,27,27,27,9,19,27,27,9,19,28,13,16,6,21,5,27,28,27,10,11,23,23,15,27,27,13,19,11,27,20,13,6,5,5,20,27,7,17,10,29,15,14,12,23,23,20,27,17,17,9,15,17,6,7,24,6,20,25,15,10,13,22,25,12,15,12,28,9,14,25,9,9,8,4,10,29,14,14,5,9,4,16,27,8,3,6,27,27,27,9,27,28,28,3,27,28,28,17,10,15,22,19,28,27,26,25,12,9,25,19,28,28,28,27,22,6,8,28,12,10,21,7,25,5,10,19,23,9,5,14,6,5,20,15,17,15,28,19,9,27,16,8,9,27,29,3,27,21,15,3,6,25,19,13,28,12,8,12,19
1128,8,27,29,26,27,27,27,14,14,20,11,21,23,28,6,3,16,3,7,6,19,26,3,28,13,18,6,7,15,19,27,3,27,14,5,28,16,13,13,20,26,7,28,6,26,27,24,10,27,5,27,5,25,13,6,5,14,5,7,9,26,26,6,7,25,26,19,19,20,15,9,9,15,13,15,19,27,26,24,20,18,19,5,5,27,27,27,5,19,27,8,9,11,26,26,25,7,20,21,22,7,20,6,22,5,11,11,2,4,21,12,12,19,27,14,10,2,9,9,28,19,6,10,4,5,28,25,19,19,7,8,25,13,10,20,22,25,21,21,25,29,13,10,5,28,4,8,29,21,14,4,27,27,11,27,27,19,14,22,19,12,26,26,10,10,12,6,8,19,24,8,29,9,27,20,27,27,15,29,29,16,15,10,29,14,14,20,13,27,20,5,13,27,11,7,27,27,9,21,17,29,27,5,5,8,19,15,27,9,19,27,27,25,15,19,27,16,11,5,27,27,27,27,10,11,25,23,23,25,22,13,13,11,27,9,13,7,6,5,22,27,9,17,19,27,9,6,24,7,19,12,17,17,7,7,15,9,20,19,3,20,20,25,20,10,13,25,25,18,3,15,5,9,14,18,9,9,8,19,10,29,16,14,27,19,24,19,19,29,3,6,20,27,20,13,28,28,9,27,19,19,14,27,10,15,19,9,27,27,27,21,17,5,11,25,12,28,9,29,14,9,12,26,22,21,21,7,20,5,22,19,8,28,5,14,10,8,20,10,28,15,5,16,16,27,26,12,12,5,27,27,21,21,9,28,26,25,19,13,28,11,8,24,19
1129,27,27,26,9,27,27,27,14,14,23,16,26,23,23,13,5,20,3,3,6,7,7,24,13,10,6,6,7,7,19,6,3,28,3,28,28,27,13,13,9,24,7,8,19,26,27,24,28,28,16,27,16,6,29,28,28,14,5,19,27,16,26,19,3,25,20,8,27,15,29,29,25,15,13,19,5,9,5,5,14,18,5,5,6,9,27,27,19,27,9,7,27,10,26,15,5,8,27,29,17,7,13,6,21,21,9,28,8,11,25,13,12,14,21,25,2,11,5,9,12,25,5,21,27,5,28,25,27,22,15,10,16,14,13,16,16,11,21,25,25,5,19,10,21,9,29,27,8,21,3,17,3,12,25,22,8,25,25,9,9,14,26,24,10,10,10,5,8,27,19,5,5,24,21,27,27,27,5,17,28,16,12,5,5,14,27,27,13,27,27,20,13,13,27,27,27,27,28,21,21,10,27,5,6,8,27,16,25,9,27,27,27,25,9,14,27,16,26,5,19,7,28,11,22,27,12,2,15,27,22,17,13,27,27,9,4,27,5,5,12,22,7,12,19,27,15,25,5,23,17,27,17,16,24,7,5,9,17,19,5,27,20,19,14,3,16,12,25,13,25,21,23,16,11,25,9,27,8,19,9,3,16,14,5,29,24,27,19,9,14,6,25,27,27,19,9,9,9,19,19,26,14,7,10,15,3,19,28,27,19,20,22,9,25,27,9,28,15,27,19,14,8,5,14,10,6,7,25,27,27,19,21,5,5,9,12,8,12,12,20,5,13,16,19,27,9,9,12,27,27,21,9,27,9,9,26,27,13,13,11,5,8,19,19
1130,9,5,26,9,8,27,27,14,14,11,29,21,23,2,13,5,21,21,21,6,16,7,21,5,9,10,19,14,24,7,27,27,6,3,29,7,27,27,27,20,28,7,19,10,7,27,28,28,13,16,27,6,25,29,6,28,14,14,24,26,11,6,26,24,25,20,8,27,20,29,5,22,22,22,28,28,9,26,24,14,27,5,6,6,29,27,27,27,19,8,5,8,10,26,24,11,25,20,14,17,7,5,21,22,21,29,20,4,8,25,7,12,19,27,25,25,2,9,9,24,14,6,14,27,17,10,25,10,25,7,16,15,14,15,5,11,15,21,21,27,25,6,5,27,9,21,8,29,21,25,11,3,12,26,27,14,25,25,19,9,19,9,24,10,10,27,22,5,22,19,5,9,24,27,27,27,28,9,11,29,27,27,5,27,14,27,13,13,8,20,27,13,27,27,27,19,27,28,5,17,15,27,27,5,8,25,6,27,9,10,27,27,25,27,29,5,27,25,16,21,3,28,27,29,22,25,7,23,25,19,12,13,5,15,9,17,27,5,5,8,5,20,29,19,21,19,6,25,23,12,12,6,14,10,7,18,9,10,19,17,20,20,19,25,10,5,25,12,25,19,21,23,16,29,6,9,9,8,19,8,20,27,14,27,20,4,19,2,14,14,3,3,27,10,19,9,28,16,15,19,19,14,7,27,15,18,9,5,4,25,12,12,25,6,27,19,28,29,27,14,9,5,5,28,5,19,19,25,2,11,19,8,5,5,21,9,18,12,11,12,15,5,19,9,29,5,5,3,27,16,21,27,21,19,26,9,25,19,13,11,5,8,6,19
1131,25,27,5,9,19,27,27,6,14,14,19,21,23,23,13,21,21,21,21,6,9,26,20,5,9,6,19,14,9,7,6,3,6,3,3,16,27,20,13,14,26,5,15,10,26,16,7,28,28,9,16,16,25,29,6,28,28,20,29,26,28,6,24,14,25,20,6,14,22,6,5,22,22,22,28,28,9,5,28,14,4,5,19,6,5,27,27,27,27,21,8,27,13,26,23,11,22,7,19,22,7,2,27,10,14,29,14,5,4,4,2,24,27,6,25,25,11,5,5,5,25,21,14,4,4,11,6,22,28,7,16,16,14,20,27,11,11,21,27,25,3,29,6,27,9,8,29,29,21,3,11,12,12,11,11,14,18,9,27,8,4,26,3,16,10,27,27,5,27,27,27,9,24,27,17,27,12,15,26,25,11,15,2,27,27,19,14,2,11,20,27,13,27,27,6,19,27,5,14,29,14,12,22,5,6,19,27,27,20,27,27,7,25,27,29,9,27,25,5,19,12,13,27,28,27,10,3,12,25,15,25,28,6,6,9,21,27,16,5,10,5,7,12,22,27,25,25,10,5,17,27,29,11,10,7,5,9,10,19,17,9,10,19,3,3,22,25,12,20,21,9,23,16,29,13,29,9,9,4,8,20,27,14,6,5,4,19,19,19,14,19,14,12,10,19,9,9,28,9,19,23,14,5,5,27,17,5,9,9,25,13,19,28,25,27,17,14,19,29,19,8,8,28,28,22,6,7,7,27,11,5,21,5,5,9,10,12,5,5,12,19,5,16,9,9,21,6,3,16,21,21,27,21,9,28,9,25,27,12,28,5,8,19,16
1132,25,27,26,27,5,27,9,6,15,27,11,29,26,19,13,21,21,3,3,16,9,7,6,5,9,15,19,14,8,24,24,25,25,24,19,29,27,27,13,11,16,27,15,28,26,27,28,28,28,6,27,28,25,29,26,11,14,14,28,26,28,6,26,17,11,20,20,19,15,25,15,22,22,5,14,14,22,28,14,14,5,6,6,27,6,27,27,27,19,25,8,25,27,24,19,2,22,8,27,20,27,14,21,10,5,29,19,16,8,13,5,10,27,19,25,11,11,14,6,19,25,25,22,27,20,20,25,27,19,7,25,16,20,15,4,11,19,24,21,27,3,12,6,13,9,21,27,21,25,22,25,3,12,12,14,9,9,9,5,5,4,19,10,14,14,27,27,17,27,27,27,8,24,9,25,12,12,15,29,25,11,6,11,28,26,27,13,2,3,20,13,13,24,27,6,25,27,28,14,17,4,27,12,19,19,5,16,16,13,27,10,7,19,22,29,29,27,5,11,21,18,4,5,22,4,16,11,25,25,12,25,5,6,27,25,5,27,16,5,10,5,5,12,27,27,15,25,10,5,12,3,17,11,7,5,19,9,10,19,11,8,24,19,27,3,27,27,22,12,25,27,13,14,5,27,29,17,8,8,4,20,4,3,14,22,21,16,25,5,6,25,5,14,14,10,9,9,16,9,19,14,14,10,10,15,18,28,9,4,3,19,19,12,9,25,21,9,24,29,14,8,8,5,28,5,6,7,7,11,27,5,21,5,5,10,10,5,5,12,8,8,5,16,27,27,21,14,16,7,21,21,27,27,28,28,15,25,27,15,11,5,24,12,9
1133,9,9,26,9,8,27,27,14,15,27,16,3,23,26,13,21,13,3,3,6,16,7,28,5,27,15,19,17,5,7,24,28,25,9,25,20,28,27,13,16,28,27,15,28,6,27,28,28,5,27,27,28,25,29,28,28,14,14,14,27,26,6,3,17,17,2,14,6,22,15,27,22,28,5,5,27,28,26,24,27,9,27,6,5,27,27,27,27,27,27,16,27,14,24,5,4,5,28,27,27,13,17,21,21,14,6,19,8,6,27,13,13,27,22,25,25,20,9,9,12,5,25,21,21,4,11,25,11,19,9,10,16,28,16,29,27,5,21,21,3,3,6,21,13,9,9,27,29,13,25,5,3,12,26,14,11,9,9,9,9,5,14,5,25,14,5,22,17,27,27,27,9,12,6,27,27,5,7,29,27,24,13,5,16,26,27,13,7,25,14,9,7,22,27,6,5,27,19,14,29,10,5,21,5,8,5,27,27,17,27,27,22,25,27,21,9,7,14,29,19,8,4,5,28,25,5,15,24,25,21,25,25,27,19,4,5,9,9,21,10,5,7,9,21,27,19,2,2,5,12,27,27,16,7,7,8,9,27,7,7,7,18,19,3,15,8,25,25,12,25,27,13,9,28,15,13,5,8,8,4,10,26,14,14,22,4,19,19,21,29,3,16,11,10,5,9,9,14,2,19,14,14,5,10,27,18,19,9,26,25,19,19,10,6,25,25,28,11,29,14,9,8,5,28,22,8,19,28,2,2,19,8,16,5,10,26,5,12,27,20,5,5,28,3,27,21,14,14,16,21,21,9,27,28,9,3,10,27,5,15,8,24,12,9
1134,11,27,29,26,27,27,2,14,14,27,26,3,23,2,13,21,21,9,3,25,26,7,20,5,17,25,19,5,20,12,8,5,25,16,12,27,29,20,13,9,27,28,27,9,6,27,28,29,5,27,27,27,25,29,6,28,14,28,29,26,28,6,3,11,25,20,20,14,14,15,22,28,5,27,14,5,22,27,28,14,27,27,6,5,27,5,18,19,27,27,5,27,27,24,5,9,19,27,27,27,6,9,22,21,10,8,19,8,27,10,25,10,27,20,25,10,11,19,21,3,4,6,6,27,4,4,27,28,5,6,25,25,20,9,19,27,7,5,21,17,19,21,6,5,28,9,27,27,13,25,25,4,12,14,3,14,9,6,14,19,27,9,10,3,14,5,10,9,27,5,9,24,12,9,25,27,19,25,14,27,25,13,5,26,26,11,12,28,25,11,24,16,5,5,6,21,27,5,5,29,10,9,11,19,8,16,27,27,14,12,27,7,8,2,9,14,14,25,5,9,16,4,27,28,24,27,13,24,27,19,25,25,5,8,5,5,9,9,6,6,21,7,5,19,27,13,6,5,5,12,27,27,6,20,9,19,9,27,7,7,7,18,19,3,15,8,25,25,12,12,27,23,13,28,22,29,19,27,17,4,20,11,14,14,22,27,29,19,26,5,3,9,3,10,19,9,9,14,2,19,14,14,5,10,15,13,28,10,21,25,9,19,28,9,25,2,28,9,9,10,9,8,28,28,9,6,7,7,25,11,19,21,5,5,8,10,5,5,8,28,8,5,19,3,27,27,21,28,16,5,21,9,9,28,9,5,10,27,13,15,6,8,25,19
1135,30,21,27,27,27,27,27,14,14,27,29,21,23,16,21,21,21,9,3,3,3,7,12,13,25,25,10,25,19,12,24,19,15,12,12,28,25,21,19,16,27,26,27,25,14,6,27,14,14,3,3,16,25,29,29,11,14,28,19,29,26,26,26,2,2,28,28,15,22,15,22,22,22,15,5,14,5,18,29,14,27,6,6,27,29,21,18,19,27,19,16,27,27,24,9,6,20,25,28,27,15,9,21,11,29,27,19,8,27,13,25,28,19,14,27,25,11,17,9,20,14,2,5,21,9,4,25,19,19,27,25,16,15,16,29,7,25,27,13,27,13,5,6,5,28,5,5,29,15,25,25,3,12,14,14,14,9,9,9,8,8,26,16,3,14,6,25,8,27,27,24,9,12,6,25,25,28,29,9,27,15,19,5,26,26,14,19,13,8,25,9,15,5,11,19,25,27,8,25,4,10,9,13,6,16,19,5,27,11,27,24,28,8,2,13,5,11,11,2,21,16,4,27,22,24,3,7,7,27,29,25,19,5,8,9,5,3,9,13,6,21,7,5,6,27,13,6,5,5,12,27,27,14,24,11,7,11,27,27,7,7,18,19,17,9,15,25,25,12,25,9,23,14,28,27,29,14,9,24,4,25,29,14,14,22,27,8,15,19,11,27,29,14,5,5,9,9,29,2,19,14,5,5,15,15,19,8,8,25,3,19,22,20,11,25,22,19,19,29,15,18,8,28,28,9,8,7,7,2,27,19,8,8,5,15,6,5,20,12,18,20,9,16,9,27,27,6,19,16,5,21,27,9,28,28,5,10,25,5,15,5,8,8,12
